name,chip,cpu_cores,gpu_cores,memory,storage,display_size,color,current_price,original_price,savings,discount_percentage,connectivity,url,model_sku,scraped_at
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Sky Blue,M4,10-Core CPU,10-Core GPU,24GB,512GB,13-inch,Blue,1189.0,1399.0,210.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FC6V4B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Sky-Blue?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,FC6V4B,2025-07-31 10:06:11
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Sky Blue,M4,10-Core CPU,10-Core GPU,16GB,512GB,15-inch,Blue,1189.0,1399.0,210.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FC7C4B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Sky-Blue?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,FC7C4B,2025-07-31 10:06:11
"Refurbished Mac mini Apple M4 Pro Chip with 12-Core CPU and 16-Core GPU, Gigabit Ethernet",M4 Pro,12-Core CPU,16-Core GPU,24GB,512GB,,,1189.0,1399.0,210.0,15.01,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FCX44B/A/Refurbished-Mac-mini-Apple-M4-Pro-Chip-with-12-Core-CPU-and-16-Core-GPU-Gigabit-Ethernet-?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,FCX44B,2025-07-31 10:06:11
Refurbished 14-inch MacBook Pro Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Space Grey,M3,8-Core CPU,10-Core GPU,8GB,512GB,14-inch,Space Grey,1189.0,1399.0,210.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FTL73B/A/refurbished-14-inch-macbook-pro-apple-m3-chip-with-8%E2%80%91core-cpu-and-10%E2%80%91core-gpu-space-grey?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,FTL73B,2025-07-31 10:06:11
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Silver,M4,10-Core CPU,10-Core GPU,16GB,512GB,15-inch,Silver,1189.0,1399.0,210.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FW1H3B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Silver?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,FW1H3B,2025-07-31 10:06:11
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Starlight,M4,10-Core CPU,10-Core GPU,16GB,512GB,15-inch,Starlight,1189.0,1399.0,210.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FW1K3B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,FW1K3B,2025-07-31 10:06:11
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Midnight,M4,10-Core CPU,10-Core GPU,16GB,512GB,15-inch,Midnight,1189.0,1399.0,210.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FW1M3B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Midnight?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,FW1M3B,2025-07-31 10:06:11
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Starlight,M4,10-Core CPU,10-Core GPU,16GB,1TB,13-inch,Starlight,1189.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1CW0B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,G1CW0B,2025-07-31 10:06:11
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Midnight,M4,10-Core CPU,10-Core GPU,16GB,1TB,13-inch,Midnight,1189.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1CY0B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Midnight?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,G1CY0B,2025-07-31 10:06:11
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Starlight,M4,10-Core CPU,10-Core GPU,24GB,256GB,15-inch,Starlight,1189.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1DD0B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,G1DD0B,2025-07-31 10:06:11
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Sky Blue,M4,10-Core CPU,10-Core GPU,16GB,1TB,13-inch,Blue,1189.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1H80B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Sky-Blue?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,G1H80B,2025-07-31 10:06:11
Refurbished 15-inch MacBook Air Apple M2 Chip with 8‑Core CPU and 10‑Core GPU - Space Grey,M2,8-Core CPU,10-Core GPU,16GB,1TB,15-inch,Space Grey,1219.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G18N3B/A/refurbished-15-inch-macbook-air-apple-m2-chip-with-8%E2%80%91core-cpu-and-10%E2%80%91core-gpu-space-grey?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,G18N3B,2025-07-31 10:06:11
Refurbished 15-inch MacBook Air Apple M2 Chip with 8‑Core CPU and 10‑Core GPU - Starlight,M2,8-Core CPU,10-Core GPU,16GB,1TB,15-inch,Starlight,1219.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G18S3B/A/refurbished-15-inch-macbook-air-apple-m2-chip-with-8%E2%80%91core-cpu-and-10%E2%80%91core-gpu-starlight?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,G18S3B,2025-07-31 10:06:11
Refurbished 15-inch MacBook Air Apple M2 Chip with 8‑Core CPU and 10‑Core GPU - Midnight,M2,8-Core CPU,10-Core GPU,16GB,1TB,15-inch,Midnight,1219.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G18U3B/A/refurbished-15-inch-macbook-air-apple-m2-chip-with-8%E2%80%91core-cpu-and-10%E2%80%91core-gpu-midnight?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,G18U3B,2025-07-31 10:06:11
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Silver,M3,8-Core CPU,10-Core GPU,16GB,256GB,24-inch,Silver,1239.0,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19D0B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Silver?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,G19D0B,2025-07-31 10:06:11
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Yellow,M3,8-Core CPU,10-Core GPU,16GB,256GB,24-inch,Yellow,1239.0,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19F0B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Yellow?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,G19F0B,2025-07-31 10:06:11
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Blue,M3,8-Core CPU,10-Core GPU,16GB,256GB,24-inch,Blue,1239.0,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19K0B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Blue?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,G19K0B,2025-07-31 10:06:11
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Purple,M3,8-Core CPU,10-Core GPU,16GB,256GB,24-inch,Purple,1239.0,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19P0B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Purple?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,G19P0B,2025-07-31 10:06:11
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Yellow,M3,8-Core CPU,10-Core GPU,8GB,512GB,24-inch,Yellow,1269.0,1599.0,330.0,20.64,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FQRM3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Yellow?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,FQRM3B,2025-07-31 10:06:11
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Silver,M3,8-Core CPU,10-Core GPU,8GB,512GB,24-inch,Silver,1269.0,1599.0,330.0,20.64,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FQRK3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Silver?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,FQRK3B,2025-07-31 10:06:11
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Green,M3,8-Core CPU,10-Core GPU,8GB,512GB,24-inch,Green,1269.0,1599.0,330.0,20.64,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FQRP3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Green?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,FQRP3B,2025-07-31 10:06:11
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Blue,M3,8-Core CPU,10-Core GPU,8GB,512GB,24-inch,Blue,1269.0,1599.0,330.0,20.64,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FQRR3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Blue?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,FQRR3B,2025-07-31 10:06:11
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Pink,M3,8-Core CPU,10-Core GPU,8GB,512GB,24-inch,Pink,1269.0,1599.0,330.0,20.64,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FQRU3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Pink?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,FQRU3B,2025-07-31 10:06:11
"Refurbished 24-inch iMac Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet – Silver",M4,10-Core CPU,10-Core GPU,16GB,256GB,24-inch,Silver,1269.0,1499.0,230.0,15.34,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FWUU3B/A/refurbished-24-inch-imac-apple-m4-chip-with-10-core-cpu-and-10-core-gpu-gigabit-ethernet-silver?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,FWUU3B,2025-07-31 10:06:11
"Refurbished 24-inch iMac Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet – Green",M4,10-Core CPU,10-Core GPU,16GB,256GB,24-inch,Green,1269.0,1499.0,230.0,15.34,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FWUY3B/A/refurbished-24-inch-imac-apple-m4-chip-with-10-core-cpu-and-10-core-gpu-gigabit-ethernet-green?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,FWUY3B,2025-07-31 10:06:11
"Refurbished 24-inch iMac Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet – Blue",M4,10-Core CPU,10-Core GPU,16GB,256GB,24-inch,Blue,1269.0,1499.0,230.0,15.34,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FWV13B/A/refurbished-24-inch-imac-apple-m4-chip-with-10-core-cpu-and-10-core-gpu-gigabit-ethernet-blue?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,FWV13B,2025-07-31 10:06:11
"Refurbished 24-inch iMac Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet – Pink",M4,10-Core CPU,10-Core GPU,16GB,256GB,24-inch,Pink,1269.0,1499.0,230.0,15.34,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FWV43B/A/refurbished-24-inch-imac-apple-m4-chip-with-10-core-cpu-and-10-core-gpu-gigabit-ethernet-pink?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,FWV43B,2025-07-31 10:06:11
"Refurbished 24-inch iMac Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet – Purple",M4,10-Core CPU,10-Core GPU,16GB,256GB,24-inch,Purple,1269.0,1499.0,230.0,15.34,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FWV63B/A/refurbished-24-inch-imac-apple-m4-chip-with-10-core-cpu-and-10-core-gpu-gigabit-ethernet-purple?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,FWV63B,2025-07-31 10:06:11
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Space Grey,M3,8-Core CPU,10-Core GPU,24GB,512GB,15-inch,Space Grey,1269.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1BQ5B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Space-Grey?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,G1BQ5B,2025-07-31 10:06:11
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Silver,M3,8-Core CPU,10-Core GPU,24GB,512GB,15-inch,Silver,1269.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1BS5B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Silver?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,G1BS5B,2025-07-31 10:06:11
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Starlight,M3,8-Core CPU,10-Core GPU,16GB,1TB,15-inch,Starlight,1269.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1BU3B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,G1BU3B,2025-07-31 10:06:11
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Starlight,M3,8-Core CPU,10-Core GPU,24GB,512GB,15-inch,Starlight,1269.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1BU5B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,G1BU5B,2025-07-31 10:06:11
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Midnight,M3,8-Core CPU,10-Core GPU,16GB,1TB,15-inch,Midnight,1269.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1BW3B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Midnight?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,G1BW3B,2025-07-31 10:06:11
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Midnight,M3,8-Core CPU,10-Core GPU,24GB,512GB,15-inch,Midnight,1269.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1BW5B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Midnight?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,G1BW5B,2025-07-31 10:06:11
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Silver,M4,10-Core CPU,10-Core GPU,24GB,512GB,15-inch,Silver,1359.0,1599.0,240.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FC6J4B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Silver?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,FC6J4B,2025-07-31 10:06:11
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Starlight,M4,10-Core CPU,10-Core GPU,24GB,512GB,15-inch,Starlight,1359.0,1599.0,240.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FC6K4B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,FC6K4B,2025-07-31 10:06:11
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Midnight,M4,10-Core CPU,10-Core GPU,24GB,512GB,15-inch,Midnight,1359.0,1599.0,240.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FC6L4B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Midnight?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,FC6L4B,2025-07-31 10:06:11
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Sky Blue,M4,10-Core CPU,10-Core GPU,24GB,512GB,15-inch,Blue,1359.0,1599.0,240.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FC7D4B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Sky-Blue?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,FC7D4B,2025-07-31 10:06:11
Refurbished Mac Studio Apple M1 Max Chip with 10‑Core CPU and 24‑Core GPU,M1 Max,10-Core CPU,24-Core GPU,32GB,512GB,,,1359.0,1889.0,530.0,28.06,10Gb Ethernet,https://www.apple.com/uk/shop/product/FJMV3B/A/refurbished-mac-studio-apple-m1-max-chip-with-10%E2%80%91core-cpu-and-24%E2%80%91core-gpu?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,FJMV3B,2025-07-31 10:06:11
Refurbished 14-inch MacBook Pro Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Space Grey,M3,8-Core CPU,10-Core GPU,8GB,1TB,14-inch,Space Grey,1359.0,1599.0,240.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FTL83B/A/refurbished-14-inch-macbook-pro-apple-m3-chip-with-8%E2%80%91core-cpu-and-10%E2%80%91core-gpu-space-grey?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,FTL83B,2025-07-31 10:06:11
Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU - Space Black,M4,10-Core CPU,10-Core GPU,16GB,512GB,14-inch,Space Black,1359.0,1599.0,240.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FW2U3B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-space-black?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,FW2U3B,2025-07-31 10:06:11
Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU - Silver,M4,10-Core CPU,10-Core GPU,16GB,512GB,14-inch,Silver,1359.0,1599.0,240.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FW2W3B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-silver?fnode=66185e490e5d60b477261c71a8fb108294aec1e80166fd3cc0829750f6281d66e7570dde40e78c6f1db5621c9615348dda041aad9c3a396d26ab6d8c53a2ef282dbfee8f7b50c28dfb5423af22c21eaa,FW2W3B,2025-07-31 10:06:11
